@frequency,provider_code,dataset_code,dataset_name,series_code,series_name,original_period,period,original_value,value,FREQ,REF_AREA,INDICATOR,Frequency,Reference Area,Indicator
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.CA.FIGB_PA,"Monthly – Canada – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1957-05,1957-05-01,4.24,4.24,M,CA,FIGB_PA,Monthly,Canada,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.CA.FIGB_PA,"Monthly – Canada – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1957-06,1957-06-01,4.22,4.22,M,CA,FIGB_PA,Monthly,Canada,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.CA.FIGB_PA,"Monthly – Canada – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1957-07,1957-07-01,4.27,4.27,M,CA,FIGB_PA,Monthly,Canada,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.CA.FIGB_PA,"Monthly – Canada – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1957-08,1957-08-01,4.34,4.34,M,CA,FIGB_PA,Monthly,Canada,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.CA.FIGB_PA,"Monthly – Canada – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1957-09,1957-09-01,4.31,4.31,M,CA,FIGB_PA,Monthly,Canada,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.CA.FIGB_PA,"Monthly – Canada – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1957-10,1957-10-01,4.1,4.1,M,CA,FIGB_PA,Monthly,Canada,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.CA.FIGB_PA,"Monthly – Canada – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1957-11,1957-11-01,3.85,3.85,M,CA,FIGB_PA,Monthly,Canada,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.CA.FIGB_PA,"Monthly – Canada – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1957-12,1957-12-01,3.82,3.82,M,CA,FIGB_PA,Monthly,Canada,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.CA.FIGB_PA,"Monthly – Canada – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1958-01,1958-01-01,3.91,3.91,M,CA,FIGB_PA,Monthly,Canada,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.CA.FIGB_PA,"Monthly – Canada – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1958-02,1958-02-01,3.99,3.99,M,CA,FIGB_PA,Monthly,Canada,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.CA.FIGB_PA,"Monthly – Canada – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1958-03,1958-03-01,3.99,3.99,M,CA,FIGB_PA,Monthly,Canada,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.CA.FIGB_PA,"Monthly – Canada – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1958-04,1958-04-01,3.97,3.97,M,CA,FIGB_PA,Monthly,Canada,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.CA.FIGB_PA,"Monthly – Canada – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1958-05,1958-05-01,3.84,3.84,M,CA,FIGB_PA,Monthly,Canada,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.CA.FIGB_PA,"Monthly – Canada – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1958-06,1958-06-01,4.01,4.01,M,CA,FIGB_PA,Monthly,Canada,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.CA.FIGB_PA,"Monthly – Canada – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1958-07,1958-07-01,4.08,4.08,M,CA,FIGB_PA,Monthly,Canada,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.CA.FIGB_PA,"Monthly – Canada – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1958-08,1958-08-01,4.14,4.14,M,CA,FIGB_PA,Monthly,Canada,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.CA.FIGB_PA,"Monthly – Canada – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1958-09,1958-09-01,4.29,4.29,M,CA,FIGB_PA,Monthly,Canada,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.CA.FIGB_PA,"Monthly – Canada – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1958-10,1958-10-01,4.38,4.38,M,CA,FIGB_PA,Monthly,Canada,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.CA.FIGB_PA,"Monthly – Canada – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1958-11,1958-11-01,4.56,4.56,M,CA,FIGB_PA,Monthly,Canada,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.CA.FIGB_PA,"Monthly – Canada – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1958-12,1958-12-01,4.63,4.63,M,CA,FIGB_PA,Monthly,Canada,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.CA.FIGB_PA,"Monthly – Canada – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1959-01,1959-01-01,4.65,4.65,M,CA,FIGB_PA,Monthly,Canada,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.CA.FIGB_PA,"Monthly – Canada – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1959-02,1959-02-01,4.73,4.73,M,CA,FIGB_PA,Monthly,Canada,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.CA.FIGB_PA,"Monthly – Canada – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1959-03,1959-03-01,4.84,4.84,M,CA,FIGB_PA,Monthly,Canada,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.CA.FIGB_PA,"Monthly – Canada – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1959-04,1959-04-01,4.87,4.87,M,CA,FIGB_PA,Monthly,Canada,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.CA.FIGB_PA,"Monthly – Canada – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1959-05,1959-05-01,4.93,4.93,M,CA,FIGB_PA,Monthly,Canada,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.CA.FIGB_PA,"Monthly – Canada – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1959-06,1959-06-01,5.03,5.03,M,CA,FIGB_PA,Monthly,Canada,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.CA.FIGB_PA,"Monthly – Canada – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1959-07,1959-07-01,5.01,5.01,M,CA,FIGB_PA,Monthly,Canada,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.CA.FIGB_PA,"Monthly – Canada – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1959-08,1959-08-01,5.3,5.3,M,CA,FIGB_PA,Monthly,Canada,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.CA.FIGB_PA,"Monthly – Canada – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1959-09,1959-09-01,5.49,5.49,M,CA,FIGB_PA,Monthly,Canada,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.CA.FIGB_PA,"Monthly – Canada – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1959-10,1959-10-01,5.3,5.3,M,CA,FIGB_PA,Monthly,Canada,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.CA.FIGB_PA,"Monthly – Canada – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1959-11,1959-11-01,5.3,5.3,M,CA,FIGB_PA,Monthly,Canada,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.CA.FIGB_PA,"Monthly – Canada – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1959-12,1959-12-01,5.45,5.45,M,CA,FIGB_PA,Monthly,Canada,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.CA.FIGB_PA,"Monthly – Canada – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1960-01,1960-01-01,5.56,5.56,M,CA,FIGB_PA,Monthly,Canada,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.CA.FIGB_PA,"Monthly – Canada – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1960-02,1960-02-01,5.42,5.42,M,CA,FIGB_PA,Monthly,Canada,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.CA.FIGB_PA,"Monthly – Canada – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1960-03,1960-03-01,5.31,5.31,M,CA,FIGB_PA,Monthly,Canada,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.CA.FIGB_PA,"Monthly – Canada – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1960-04,1960-04-01,5.3,5.3,M,CA,FIGB_PA,Monthly,Canada,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.CA.FIGB_PA,"Monthly – Canada – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1960-05,1960-05-01,5.2,5.2,M,CA,FIGB_PA,Monthly,Canada,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.CA.FIGB_PA,"Monthly – Canada – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1960-06,1960-06-01,5.02,5.02,M,CA,FIGB_PA,Monthly,Canada,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.CA.FIGB_PA,"Monthly – Canada – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1960-07,1960-07-01,5.1,5.1,M,CA,FIGB_PA,Monthly,Canada,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.CA.FIGB_PA,"Monthly – Canada – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1960-08,1960-08-01,4.81,4.81,M,CA,FIGB_PA,Monthly,Canada,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.CA.FIGB_PA,"Monthly – Canada – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1960-09,1960-09-01,4.8,4.8,M,CA,FIGB_PA,Monthly,Canada,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.CA.FIGB_PA,"Monthly – Canada – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1960-10,1960-10-01,5.07,5.07,M,CA,FIGB_PA,Monthly,Canada,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.CA.FIGB_PA,"Monthly – Canada – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1960-11,1960-11-01,5.32,5.32,M,CA,FIGB_PA,Monthly,Canada,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.CA.FIGB_PA,"Monthly – Canada – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1960-12,1960-12-01,5.31,5.31,M,CA,FIGB_PA,Monthly,Canada,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.CA.FIGB_PA,"Monthly – Canada – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1961-01,1961-01-01,5.24,5.24,M,CA,FIGB_PA,Monthly,Canada,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.CA.FIGB_PA,"Monthly – Canada – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1961-02,1961-02-01,5.08,5.08,M,CA,FIGB_PA,Monthly,Canada,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.CA.FIGB_PA,"Monthly – Canada – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1961-03,1961-03-01,5.18,5.18,M,CA,FIGB_PA,Monthly,Canada,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.CA.FIGB_PA,"Monthly – Canada – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1961-04,1961-04-01,5.22,5.22,M,CA,FIGB_PA,Monthly,Canada,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.CA.FIGB_PA,"Monthly – Canada – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1961-05,1961-05-01,5.17,5.17,M,CA,FIGB_PA,Monthly,Canada,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.CA.FIGB_PA,"Monthly – Canada – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1961-06,1961-06-01,4.95,4.95,M,CA,FIGB_PA,Monthly,Canada,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.CA.FIGB_PA,"Monthly – Canada – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1961-07,1961-07-01,4.96,4.96,M,CA,FIGB_PA,Monthly,Canada,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
